id,Client Sent,Server Recived,Model runtime,Server sent,Client Recived
76,2024-05-17 01:47:01.115923,2024-05-17 01:47:01.116780,0.0,2024-05-17 01:47:01.154368,2024-05-17 01:47:01.116471
77,2024-05-17 01:47:01.243772,2024-05-17 01:47:01.244561,0.0,2024-05-17 01:47:01.286125,2024-05-17 01:47:01.244272
78,2024-05-17 01:47:01.299208,2024-05-17 01:47:01.299976,0.0,2024-05-17 01:47:01.338382,2024-05-17 01:47:01.299679
1,2024-05-17 13:55:51.660855,2024-05-17 13:55:51.662464,1.208956003189087,2024-05-17 13:55:52.878114,2024-05-17 13:55:51.661948
2,2024-05-17 13:55:52.937114,2024-05-17 13:55:52.938160,0.02492809295654297,2024-05-17 13:55:52.969310,2024-05-17 13:55:52.938001
3,2024-05-17 13:55:53.061484,2024-05-17 13:55:53.062472,0.026854753494262695,2024-05-17 13:55:53.095919,2024-05-17 13:55:53.062105
4,2024-05-17 13:55:53.193501,2024-05-17 13:55:53.194365,0.03252911567687988,2024-05-17 13:55:53.233356,2024-05-17 13:55:53.194146
5,2024-05-17 13:55:53.475627,2024-05-17 13:55:53.476393,0.033666372299194336,2024-05-17 13:55:53.516265,2024-05-17 13:55:53.476131
6,2024-05-17 13:55:53.661950,2024-05-17 13:55:53.663121,0.03492307662963867,2024-05-17 13:55:53.704727,2024-05-17 13:55:53.662797
7,2024-05-17 13:55:53.717459,2024-05-17 13:55:53.718277,0.02365398406982422,2024-05-17 13:55:53.748046,2024-05-17 13:55:53.717983
8,2024-05-17 13:55:53.781130,2024-05-17 13:55:53.781948,0.031661272048950195,2024-05-17 13:55:53.819454,2024-05-17 13:55:53.781582
9,2024-05-17 13:55:54.066196,2024-05-17 13:55:54.066953,0.02544569969177246,2024-05-17 13:55:54.099253,2024-05-17 13:55:54.066720
10,2024-05-17 13:55:54.195001,2024-05-17 13:55:54.195722,0.027252674102783203,2024-05-17 13:55:54.228979,2024-05-17 13:55:54.195558
11,2024-05-17 13:55:54.241992,2024-05-17 13:55:54.242790,0.023862838745117188,2024-05-17 13:55:54.272710,2024-05-17 13:55:54.242536
12,2024-05-17 13:55:54.394541,2024-05-17 13:55:54.395303,0.0331265926361084,2024-05-17 13:55:54.434483,2024-05-17 13:55:54.395038
13,2024-05-17 13:55:54.674993,2024-05-17 13:55:54.675857,0.03102278709411621,2024-05-17 13:55:54.712542,2024-05-17 13:55:54.675635
14,2024-05-17 13:55:54.783414,2024-05-17 13:55:54.784120,0.03348803520202637,2024-05-17 13:55:54.823311,2024-05-17 13:55:54.783872
15,2024-05-17 13:55:54.834508,2024-05-17 13:55:54.835161,0.031830787658691406,2024-05-17 13:55:54.872960,2024-05-17 13:55:54.835165
16,2024-05-17 13:55:54.901245,2024-05-17 13:55:54.902034,0.03110527992248535,2024-05-17 13:55:54.938757,2024-05-17 13:55:54.901772
17,2024-05-17 13:55:55.023838,2024-05-17 13:55:55.024624,0.03236126899719238,2024-05-17 13:55:55.062431,2024-05-17 13:55:55.024372
18,2024-05-17 13:55:55.074075,2024-05-17 13:55:55.074784,0.030867576599121094,2024-05-17 13:55:55.110996,2024-05-17 13:55:55.074589
19,2024-05-17 13:55:55.140976,2024-05-17 13:55:55.141772,0.03242063522338867,2024-05-17 13:55:55.179617,2024-05-17 13:55:55.141469
20,2024-05-17 13:55:55.191409,2024-05-17 13:55:55.192258,0.03099536895751953,2024-05-17 13:55:55.228867,2024-05-17 13:55:55.191933
21,2024-05-17 13:55:55.241571,2024-05-17 13:55:55.242359,0.032517194747924805,2024-05-17 13:55:55.280587,2024-05-17 13:55:55.242133
22,2024-05-17 13:55:55.292982,2024-05-17 13:55:55.293570,0.031609535217285156,2024-05-17 13:55:55.330773,2024-05-17 13:55:55.293357
23,2024-05-17 13:55:55.342595,2024-05-17 13:55:55.343453,0.031058311462402344,2024-05-17 13:55:55.379935,2024-05-17 13:55:55.343125
24,2024-05-17 13:55:55.704832,2024-05-17 13:55:55.705604,0.03346395492553711,2024-05-17 13:55:55.744566,2024-05-17 13:55:55.705321
25,2024-05-17 13:55:55.755997,2024-05-17 13:55:55.756651,0.0295257568359375,2024-05-17 13:55:55.791712,2024-05-17 13:55:55.756400
26,2024-05-17 13:55:55.900683,2024-05-17 13:55:55.901466,0.032102108001708984,2024-05-17 13:55:55.939441,2024-05-17 13:55:55.901226
27,2024-05-17 13:55:55.981323,2024-05-17 13:55:55.982028,0.03178668022155762,2024-05-17 13:55:56.020727,2024-05-17 13:55:55.981802
28,2024-05-17 13:55:56.154391,2024-05-17 13:55:56.155114,0.0323486328125,2024-05-17 13:55:56.193312,2024-05-17 13:55:56.154929
29,2024-05-17 13:55:56.220725,2024-05-17 13:55:56.221441,0.03161811828613281,2024-05-17 13:55:56.258839,2024-05-17 13:55:56.221198
30,2024-05-17 13:55:56.271149,2024-05-17 13:55:56.271947,0.0319216251373291,2024-05-17 13:55:56.309573,2024-05-17 13:55:56.271691
31,2024-05-17 13:55:56.322212,2024-05-17 13:55:56.322858,0.0305330753326416,2024-05-17 13:55:56.359216,2024-05-17 13:55:56.322660
32,2024-05-17 13:55:56.381055,2024-05-17 13:55:56.381727,0.030274152755737305,2024-05-17 13:55:56.417530,2024-05-17 13:55:56.381439
33,2024-05-17 13:55:56.428978,2024-05-17 13:55:56.429649,0.02981090545654297,2024-05-17 13:55:56.465041,2024-05-17 13:55:56.429407
34,2024-05-17 13:55:56.540774,2024-05-17 13:55:56.541447,0.029663562774658203,2024-05-17 13:55:56.576611,2024-05-17 13:55:56.541258
35,2024-05-17 13:55:56.588616,2024-05-17 13:55:56.589280,0.029989242553710938,2024-05-17 13:55:56.624893,2024-05-17 13:55:56.589125
36,2024-05-17 13:55:56.702839,2024-05-17 13:55:56.703518,0.030980587005615234,2024-05-17 13:55:56.740198,2024-05-17 13:55:56.703313
37,2024-05-17 13:55:56.752541,2024-05-17 13:55:56.753171,0.023609399795532227,2024-05-17 13:55:56.782329,2024-05-17 13:55:56.753022
38,2024-05-17 13:55:56.821501,2024-05-17 13:55:56.822268,0.025565147399902344,2024-05-17 13:55:56.853329,2024-05-17 13:55:56.821973
39,2024-05-17 13:55:56.866666,2024-05-17 13:55:56.867362,0.026572227478027344,2024-05-17 13:55:56.899603,2024-05-17 13:55:56.867070
40,2024-05-17 13:55:56.912372,2024-05-17 13:55:56.913095,0.027646303176879883,2024-05-17 13:55:56.946084,2024-05-17 13:55:56.912848
41,2024-05-17 13:55:56.958358,2024-05-17 13:55:56.959271,0.02835249900817871,2024-05-17 13:55:56.993166,2024-05-17 13:55:56.959038
42,2024-05-17 13:55:57.004679,2024-05-17 13:55:57.005283,0.028416156768798828,2024-05-17 13:55:57.039165,2024-05-17 13:55:57.005053
43,2024-05-17 13:55:57.061193,2024-05-17 13:55:57.062003,0.0295107364654541,2024-05-17 13:55:57.097265,2024-05-17 13:55:57.061566
44,2024-05-17 13:55:57.109969,2024-05-17 13:55:57.110622,0.029893159866333008,2024-05-17 13:55:57.146352,2024-05-17 13:55:57.110455
45,2024-05-17 13:55:57.181770,2024-05-17 13:55:57.182542,0.03268742561340332,2024-05-17 13:55:57.220947,2024-05-17 13:55:57.182366
46,2024-05-17 13:55:57.233846,2024-05-17 13:55:57.234490,0.03095865249633789,2024-05-17 13:55:57.271264,2024-05-17 13:55:57.234251
47,2024-05-17 13:55:57.381592,2024-05-17 13:55:57.382480,0.029134511947631836,2024-05-17 13:55:57.417357,2024-05-17 13:55:57.382138
48,2024-05-17 13:55:57.544401,2024-05-17 13:55:57.545212,0.030048370361328125,2024-05-17 13:55:57.580934,2024-05-17 13:55:57.544975
49,2024-05-17 13:55:57.700845,2024-05-17 13:55:57.701575,0.03140592575073242,2024-05-17 13:55:57.738592,2024-05-17 13:55:57.701377
50,2024-05-17 13:55:57.981078,2024-05-17 13:55:57.981853,0.03296494483947754,2024-05-17 13:55:58.020533,2024-05-17 13:55:57.981695
51,2024-05-17 13:55:58.033756,2024-05-17 13:55:58.034507,0.029286861419677734,2024-05-17 13:55:58.069885,2024-05-17 13:55:58.034263
52,2024-05-17 13:55:58.275337,2024-05-17 13:55:58.276254,0.030280113220214844,2024-05-17 13:55:58.312032,2024-05-17 13:55:58.275981
53,2024-05-17 13:55:58.504782,2024-05-17 13:55:58.505501,0.03111863136291504,2024-05-17 13:55:58.541983,2024-05-17 13:55:58.505325
54,2024-05-17 13:55:58.553110,2024-05-17 13:55:58.553624,0.030635356903076172,2024-05-17 13:55:58.589811,2024-05-17 13:55:58.553482
55,2024-05-17 13:55:58.603319,2024-05-17 13:55:58.604010,0.030946731567382812,2024-05-17 13:55:58.641565,2024-05-17 13:55:58.603773
56,2024-05-17 13:55:58.655442,2024-05-17 13:55:58.656135,0.030431747436523438,2024-05-17 13:55:58.692455,2024-05-17 13:55:58.655949
57,2024-05-17 13:55:58.706331,2024-05-17 13:55:58.707148,0.030365943908691406,2024-05-17 13:55:58.743280,2024-05-17 13:55:58.706823
58,2024-05-17 13:55:58.757184,2024-05-17 13:55:58.757872,0.031636953353881836,2024-05-17 13:55:58.795073,2024-05-17 13:55:58.757729
59,2024-05-17 13:55:58.807462,2024-05-17 13:55:58.808033,0.030849695205688477,2024-05-17 13:55:58.844863,2024-05-17 13:55:58.807812
60,2024-05-17 13:55:58.911403,2024-05-17 13:55:58.912188,0.03391098976135254,2024-05-17 13:55:58.951681,2024-05-17 13:55:58.912087
61,2024-05-17 13:55:59.035141,2024-05-17 13:55:59.035858,0.03126382827758789,2024-05-17 13:55:59.072784,2024-05-17 13:55:59.035626
62,2024-05-17 13:55:59.143098,2024-05-17 13:55:59.143827,0.030504226684570312,2024-05-17 13:55:59.180081,2024-05-17 13:55:59.143582
63,2024-05-17 13:55:59.264472,2024-05-17 13:55:59.265178,0.03108954429626465,2024-05-17 13:55:59.302079,2024-05-17 13:55:59.264935
64,2024-05-17 13:55:59.341959,2024-05-17 13:55:59.342718,0.03040456771850586,2024-05-17 13:55:59.378997,2024-05-17 13:55:59.342504
65,2024-05-17 13:55:59.422061,2024-05-17 13:55:59.422834,0.031586408615112305,2024-05-17 13:55:59.460355,2024-05-17 13:55:59.422579
66,2024-05-17 13:55:59.473724,2024-05-17 13:55:59.474366,0.030063629150390625,2024-05-17 13:55:59.510455,2024-05-17 13:55:59.474199
67,2024-05-17 13:55:59.540955,2024-05-17 13:55:59.541733,0.03267645835876465,2024-05-17 13:55:59.580052,2024-05-17 13:55:59.541496
68,2024-05-17 13:55:59.593142,2024-05-17 13:55:59.593745,0.030139923095703125,2024-05-17 13:55:59.629515,2024-05-17 13:55:59.593539
69,2024-05-17 13:55:59.744390,2024-05-17 13:55:59.745050,0.0327296257019043,2024-05-17 13:55:59.783674,2024-05-17 13:55:59.744801
70,2024-05-17 13:55:59.797493,2024-05-17 13:55:59.798273,0.03093409538269043,2024-05-17 13:55:59.835404,2024-05-17 13:55:59.798113
71,2024-05-17 13:55:59.849797,2024-05-17 13:55:59.850523,0.031032323837280273,2024-05-17 13:55:59.887621,2024-05-17 13:55:59.850307
72,2024-05-17 13:55:59.902587,2024-05-17 13:55:59.903618,0.029529571533203125,2024-05-17 13:55:59.939211,2024-05-17 13:55:59.903300
73,2024-05-17 13:55:59.952840,2024-05-17 13:55:59.953628,0.032874345779418945,2024-05-17 13:55:59.992667,2024-05-17 13:55:59.953320
74,2024-05-17 13:56:00.006093,2024-05-17 13:56:00.006830,0.030439138412475586,2024-05-17 13:56:00.044255,2024-05-17 13:56:00.006633
75,2024-05-17 13:56:00.058553,2024-05-17 13:56:00.059355,0.0292356014251709,2024-05-17 13:56:00.095367,2024-05-17 13:56:00.059089
76,2024-05-17 13:56:00.108525,2024-05-17 13:56:00.109126,0.029877662658691406,2024-05-17 13:56:00.145510,2024-05-17 13:56:00.108939
77,2024-05-17 13:56:00.355237,2024-05-17 13:56:00.356130,0.0325925350189209,2024-05-17 13:56:00.395656,2024-05-17 13:56:00.355908
78,2024-05-17 13:56:00.410483,2024-05-17 13:56:00.411319,0.030021190643310547,2024-05-17 13:56:00.451573,2024-05-17 13:56:00.411053
79,2024-05-17 13:56:00.464169,2024-05-17 13:56:00.464812,0.030418872833251953,2024-05-17 13:56:00.501447,2024-05-17 13:56:00.464477
80,2024-05-17 13:56:00.513870,2024-05-17 13:56:00.514560,0.031813621520996094,2024-05-17 13:56:00.552578,2024-05-17 13:56:00.514341
81,2024-05-17 13:56:00.565487,2024-05-17 13:56:00.566120,0.03002762794494629,2024-05-17 13:56:00.603366,2024-05-17 13:56:00.565926
82,2024-05-17 13:56:00.616878,2024-05-17 13:56:00.617676,0.029724597930908203,2024-05-17 13:56:00.653736,2024-05-17 13:56:00.617410
83,2024-05-17 13:56:00.746731,2024-05-17 13:56:00.747432,0.03227400779724121,2024-05-17 13:56:00.785942,2024-05-17 13:56:00.747269
84,2024-05-17 13:56:00.798365,2024-05-17 13:56:00.799151,0.029718875885009766,2024-05-17 13:56:00.835180,2024-05-17 13:56:00.798933
85,2024-05-17 13:56:00.861525,2024-05-17 13:56:00.862307,0.030342817306518555,2024-05-17 13:56:00.898881,2024-05-17 13:56:00.862147
86,2024-05-17 13:56:01.074289,2024-05-17 13:56:01.074998,0.031876325607299805,2024-05-17 13:56:01.113673,2024-05-17 13:56:01.074819
87,2024-05-17 13:56:01.141766,2024-05-17 13:56:01.142432,0.03191494941711426,2024-05-17 13:56:01.180660,2024-05-17 13:56:01.142237
88,2024-05-17 13:56:01.438682,2024-05-17 13:56:01.439483,0.03181576728820801,2024-05-17 13:56:01.477537,2024-05-17 13:56:01.439305
89,2024-05-17 13:56:01.501926,2024-05-17 13:56:01.502716,0.02943277359008789,2024-05-17 13:56:01.538412,2024-05-17 13:56:01.502643
90,2024-05-17 13:56:02.020511,2024-05-17 13:56:02.021338,0.03195452690124512,2024-05-17 13:56:02.059160,2024-05-17 13:56:02.021057
91,2024-05-17 13:56:02.072625,2024-05-17 13:56:02.073187,0.03001570701599121,2024-05-17 13:56:02.109112,2024-05-17 13:56:02.073009
92,2024-05-17 13:56:02.181693,2024-05-17 13:56:02.182433,0.03269767761230469,2024-05-17 13:56:02.221131,2024-05-17 13:56:02.182243
93,2024-05-17 13:56:02.233327,2024-05-17 13:56:02.233941,0.031243085861206055,2024-05-17 13:56:02.271109,2024-05-17 13:56:02.233701
94,2024-05-17 13:56:02.283338,2024-05-17 13:56:02.284277,0.029672861099243164,2024-05-17 13:56:02.320048,2024-05-17 13:56:02.283960
95,2024-05-17 13:56:02.580662,2024-05-17 13:56:02.581350,0.03207731246948242,2024-05-17 13:56:02.619265,2024-05-17 13:56:02.581147
96,2024-05-17 13:56:02.740559,2024-05-17 13:56:02.741324,0.03250861167907715,2024-05-17 13:56:02.779879,2024-05-17 13:56:02.741104
97,2024-05-17 13:56:02.901000,2024-05-17 13:56:02.901712,0.033501625061035156,2024-05-17 13:56:02.941556,2024-05-17 13:56:02.901439
98,2024-05-17 13:56:03.100968,2024-05-17 13:56:03.101610,0.030239582061767578,2024-05-17 13:56:03.137685,2024-05-17 13:56:03.101439
99,2024-05-17 13:56:03.185769,2024-05-17 13:56:03.186538,0.03397655487060547,2024-05-17 13:56:03.226973,2024-05-17 13:56:03.186381
100,2024-05-17 13:56:03.239370,2024-05-17 13:56:03.240102,0.03254365921020508,2024-05-17 13:56:03.278849,2024-05-17 13:56:03.239824
101,2024-05-17 13:56:03.301781,2024-05-17 13:56:03.302455,0.032503604888916016,2024-05-17 13:56:03.341253,2024-05-17 13:56:03.302118
102,2024-05-17 13:56:03.421344,2024-05-17 13:56:03.422044,0.03298687934875488,2024-05-17 13:56:03.461391,2024-05-17 13:56:03.421850
103,2024-05-17 13:56:03.501187,2024-05-17 13:56:03.501912,0.033811092376708984,2024-05-17 13:56:03.541905,2024-05-17 13:56:03.501733
104,2024-05-17 13:56:03.554700,2024-05-17 13:56:03.555344,0.03381705284118652,2024-05-17 13:56:03.595403,2024-05-17 13:56:03.555153
105,2024-05-17 13:56:03.754889,2024-05-17 13:56:03.755816,0.03586101531982422,2024-05-17 13:56:03.798122,2024-05-17 13:56:03.755539
106,2024-05-17 13:56:03.810499,2024-05-17 13:56:03.811184,0.030443906784057617,2024-05-17 13:56:03.847580,2024-05-17 13:56:03.811108
107,2024-05-17 13:56:03.862631,2024-05-17 13:56:03.863369,0.033240556716918945,2024-05-17 13:56:03.902869,2024-05-17 13:56:03.863208
108,2024-05-17 13:56:03.981003,2024-05-17 13:56:03.981757,0.03478050231933594,2024-05-17 13:56:04.022684,2024-05-17 13:56:03.981521
109,2024-05-17 13:56:04.035462,2024-05-17 13:56:04.036216,0.03159952163696289,2024-05-17 13:56:04.073874,2024-05-17 13:56:04.035961
110,2024-05-17 13:56:04.143128,2024-05-17 13:56:04.143828,0.03160500526428223,2024-05-17 13:56:04.181376,2024-05-17 13:56:04.143603
111,2024-05-17 13:56:04.514430,2024-05-17 13:56:04.515302,0.031331777572631836,2024-05-17 13:56:04.552491,2024-05-17 13:56:04.515034
112,2024-05-17 13:56:04.581298,2024-05-17 13:56:04.582017,0.032205820083618164,2024-05-17 13:56:04.620057,2024-05-17 13:56:04.581755
113,2024-05-17 13:56:04.632328,2024-05-17 13:56:04.633027,0.03419947624206543,2024-05-17 13:56:04.673141,2024-05-17 13:56:04.632746
114,2024-05-17 13:56:04.685619,2024-05-17 13:56:04.686301,0.031090736389160156,2024-05-17 13:56:04.724307,2024-05-17 13:56:04.686005
115,2024-05-17 13:56:04.737350,2024-05-17 13:56:04.738061,0.03178811073303223,2024-05-17 13:56:04.775781,2024-05-17 13:56:04.737822
116,2024-05-17 13:56:04.903297,2024-05-17 13:56:04.904099,0.031900644302368164,2024-05-17 13:56:04.942019,2024-05-17 13:56:04.903884
117,2024-05-17 13:56:05.105960,2024-05-17 13:56:05.106702,0.03134727478027344,2024-05-17 13:56:05.143848,2024-05-17 13:56:05.106502
118,2024-05-17 13:56:05.180349,2024-05-17 13:56:05.181041,0.030665159225463867,2024-05-17 13:56:05.217506,2024-05-17 13:56:05.180837
119,2024-05-17 13:56:05.340513,2024-05-17 13:56:05.341330,0.032105207443237305,2024-05-17 13:56:05.379223,2024-05-17 13:56:05.341068
120,2024-05-17 13:56:05.392398,2024-05-17 13:56:05.393044,0.031946420669555664,2024-05-17 13:56:05.431052,2024-05-17 13:56:05.392851
121,2024-05-17 13:56:05.443531,2024-05-17 13:56:05.444337,0.031755685806274414,2024-05-17 13:56:05.482623,2024-05-17 13:56:05.444056
122,2024-05-17 13:56:05.497263,2024-05-17 13:56:05.498002,0.03281736373901367,2024-05-17 13:56:05.536859,2024-05-17 13:56:05.497787
123,2024-05-17 13:56:05.549900,2024-05-17 13:56:05.550650,0.03392219543457031,2024-05-17 13:56:05.590485,2024-05-17 13:56:05.550423
124,2024-05-17 13:56:05.700729,2024-05-17 13:56:05.701386,0.0322108268737793,2024-05-17 13:56:05.739525,2024-05-17 13:56:05.701202
125,2024-05-17 13:56:05.782422,2024-05-17 13:56:05.783194,0.03252100944519043,2024-05-17 13:56:05.821485,2024-05-17 13:56:05.782912
126,2024-05-17 13:56:05.860777,2024-05-17 13:56:05.861501,0.03284740447998047,2024-05-17 13:56:05.900316,2024-05-17 13:56:05.861299
127,2024-05-17 13:56:05.941247,2024-05-17 13:56:05.941954,0.03616929054260254,2024-05-17 13:56:05.984029,2024-05-17 13:56:05.941786
128,2024-05-17 13:56:05.997515,2024-05-17 13:56:05.998289,0.033208608627319336,2024-05-17 13:56:06.037402,2024-05-17 13:56:05.998072
129,2024-05-17 13:56:06.060817,2024-05-17 13:56:06.061409,0.03048086166381836,2024-05-17 13:56:06.098180,2024-05-17 13:56:06.061218
130,2024-05-17 13:56:06.220626,2024-05-17 13:56:06.221284,0.03251171112060547,2024-05-17 13:56:06.259790,2024-05-17 13:56:06.221119
131,2024-05-17 13:56:06.301566,2024-05-17 13:56:06.302279,0.030126094818115234,2024-05-17 13:56:06.338202,2024-05-17 13:56:06.302110
132,2024-05-17 13:56:06.543805,2024-05-17 13:56:06.544579,0.03094935417175293,2024-05-17 13:56:06.581375,2024-05-17 13:56:06.544330
